Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,SemAxis_Score,Cluster_SemAxis
2025-06-24 11:18,04:28:05,273,E,and querer_detallar problema_recientemente tren olor_persistente vagón inconveniente_serio recibir_información momento reorganizar_cita generar_cambio hora_confiar revisen_proceso pasajero acompañado saludo cordial trini ferreras rivera desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren olor persistente vagón inconveniente serio recibir información momento reorganizar cita generar cambio hora confiar revisen proceso pasajero acompañado saludo cordial trini ferreras rivera desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,38,0.7641853818208642,0.547676,1
2025-05-14 17:43,14:15:54,340,E,and problema viaje_considero necesario_notificar él denegación_acceso bicicleta inconveniente_serio recibir_información momento causa_llegar previsto esperar_sinceramente evitar_volver suceder saludo cordial florencia brunilda larrañaga diego_además_deseir añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él denegación acceso bicicleta inconveniente serio recibir información momento causa llegar previsto esperar sinceramente evitar volver suceder saludo cordial florencia brunilda larrañaga diego_además_deseir añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,27,0.0549329469565803,0.4186778,1
2025-09-21 11:18,13:12:14,164,E,and experimentar_inconveniente viaje desear compartir servicio tren_nocturno problema_agravar alternativa_evidente momento terminé_buscar solución_difícil ayuda_implementarar mejora_prevenir problema saludo cordial roldán aroca vargas_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir servicio tren nocturno problema agravar alternativa evidente momento terminé buscar solución difícil ayuda implementarar mejora prevenir problema saludo cordial roldán aroca vargas_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,0.6017815916446367,0.53955144,1
2023-05-07 18:28,16:18:15,324,E,and trayecto_ocurrir considerar importante comunicar perder_ordenador portátil problema_agravar alternativa_evidente momento reorganizar_cita generar_cambio hora esperar_sinceramente evitar_volver suceder saludo cordial julián mayoral desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar perder ordenador portátil problema agravar alternativa evidente momento reorganizar cita generar cambio hora esperar sinceramente evitar volver suceder saludo cordial julián mayoral desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0150625445227212,0.5233908,1
2025-03-04 15:51,20:10:43,234,E,and problema viaje_considero necesario_notificar él altura_tren difícil_subir ayuda inconveniente_serio recibir_información momento terminé_buscar solución_difícil esperar_sinceramente evitar_volver suceder saludo cordial roxanar oliveras arroyo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él altura tren difícil subir ayuda inconveniente serio recibir información momento terminé buscar solución difícil esperar sinceramente evitar volver suceder saludo cordial roxanar oliveras arroyo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.4878138416457553,0.49912843,1
2025-07-14 15:25,01:12:11,498,E,and querer_detallar problema_recientemente tren asiento_sucio inconveniente_serio recibir_información momento consecuencia_perder conexión_transporte ayuda_implementarar mejora_prevenir problema saludo cordial regín peralto arnau desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren asiento sucio inconveniente serio recibir información momento consecuencia perder conexión transporte ayuda implementarar mejora prevenir problema saludo cordial regín peralto arnau desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,15,0.4128103385884375,0.48523435,1
2025-07-08 08:19,15:08:28,317,E,and trayecto_ocurrir considerar importante comunicar retraso_minuto pese_informar puntualidad problema_agravar alternativa_evidente momento causa_llegar previsto gustar_futuro claridad_rapidez comunicación saludo cordial etelvina ríos desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar retraso minuto pese informar puntualidad problema agravar alternativa evidente momento causa llegar previsto gustar futuro claridad rapidez comunicación saludo cordial etelvina ríos desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,23,0.2106290263188516,0.6195611,1
2025-11-12 08:53,05:47:15,53,E,and problema viaje_considero necesario_notificar él problema billete_perro generar_estrés compromiso importante causa_llegar previsto gustar_reforzar atención_situación imprevista saludo cordial mamen sainz_gilabert_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él problema billete perro generar estrés compromiso importante causa llegar previsto gustar reforzar atención situación imprevista saludo cordial mamen sainz_gilabert_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.417296859766431,0.5430677,1
2025-06-10 17:29,07:52:26,171,E,and querer_detallar problema_recientemente tren problema billete_perro generar_estrés compromiso importante consecuencia_perder conexión_transporte esperar_sinceramente evitar_volver suceder saludo cordial lilián portillo_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren problema billete perro generar estrés compromiso importante consecuencia perder conexión transporte esperar sinceramente evitar volver suceder saludo cordial lilián portillo_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.1480387831094267,0.4885935,1
2023-12-25 13:18,13:39:29,16,E,and escribir_informar suceder_trayecto retraso_maquinista disponible complicado_depender puntualidad_llegar tiempo causa_llegar previsto ayuda_implementarar mejora_prevenir problema saludo cordial hugo guijarro borja desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto retraso maquinista disponible complicado depender puntualidad llegar tiempo causa llegar previsto ayuda implementarar mejora prevenir problema saludo cordial hugo guijarro borja desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,10,0.2916208413944259,0.5772744,1
2025-02-08 09:07,05:51:39,274,E,and dirijo_describir incidente_ocurrido tren retraso_embarque lento_exceso pasajero problema_agravar alternativa_evidente momento causa_llegar previsto gustar_reforzar atención_situación imprevista saludo cordial abel_gisbert_carreño desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren retraso embarque lento exceso pasajero problema agravar alternativa evidente momento causa llegar previsto gustar reforzar atención situación imprevista saludo cordial abel_gisbert_carreño desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,5,0.797095526161129,0.35555223,1
2024-11-04 17:30,05:47:53,495,E,and problema viaje_considero necesario_notificar él cancelación_consecutivo línea situación_especialmente problemático_afectar organización causa_llegar previsto_confiar revisen_proceso pasajero acompañado saludo cordial berta sanchez alcalá desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él cancelación consecutivo línea situación especialmente problemático afectar organización causa llegar previsto confiar revisen proceso pasajero acompañado saludo cordial berta sanchez alcalá desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.5087821892357604,0.50412875,1
2024-07-06 19:03,22:43:36,295,E,and escribir_informar suceder_trayecto sugerencia_mejorar información retraso inconveniente_serio recibir_información momento reorganizar_cita generar_cambio hora_confiar revisen_proceso pasajero acompañado saludo cordial hermenegildo miguel_ángel sandoval castells desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto sugerencia mejorar información retraso inconveniente serio recibir información momento reorganizar cita generar cambio hora confiar revisen proceso pasajero acompañado saludo cordial hermenegildo miguel_ángel sandoval castells desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,39,0.4582341523448632,0.603927,1
2023-02-04 10:13,12:52:27,500,E,and problema viaje_considero necesario_notificar él cancelación_tren alternativa problema_agravar alternativa_evidente momento terminé_buscar solución_difícil gustar_futuro claridad_rapidez comunicación saludo cordial carina casar ureña_además_deseir añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él cancelación tren alternativa problema agravar alternativa evidente momento terminé buscar solución difícil gustar futuro claridad rapidez comunicación saludo cordial carina casar ureña_además_deseir añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,1.0,0.5867219,1
2023-02-01 18:39,17:47:44,376,E,and experimentar_inconveniente viaje desear compartir retraso tren esperar conexión situación_especialmente problemático_afectar organización terminé_buscar solución_difícil ayuda_implementarar mejora_prevenir problema saludo cordial david priego vergara_además_deseir añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir retraso tren esperar conexión situación especialmente problemático afectar organización terminé buscar solución difícil ayuda implementarar mejora prevenir problema saludo cordial david priego vergara_además_deseir añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,0.8164318647653713,0.37128678,1
2025-12-23 20:28,05:22:34,93,E,and gustar_relatarl situación afectar propuesta_mejorar accesibilidad complicado_depender puntualidad_llegar tiempo causa_llegar previsto_confiar revisen_proceso pasajero acompañado saludo cordial anna tovar ferrera desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and gustar relatarl situación afectar propuesta mejorar accesibilidad complicado depender puntualidad llegar tiempo causa llegar previsto confiar revisen proceso pasajero acompañado saludo cordial anna tovar ferrera desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0579245393593566,0.65789396,0
2023-10-14 13:09,07:34:49,184,E,and experimentar_inconveniente viaje desear compartir cancelación_consecutivo línea inconveniente_serio recibir_información momento provocar_gasto adicional_deber gustar_reforzar atención_situación imprevista saludo cordial piedad bernat valerar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir cancelación consecutivo línea inconveniente serio recibir información momento provocar gasto adicional deber gustar reforzar atención situación imprevista saludo cordial piedad bernat valerar desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,1.0,0.46946785,1
2025-09-12 07:46,08:12:01,292,E,and trayecto_ocurrir considerar importante comunicar retraso_causado avería_vía problema_agravar alternativa_evidente momento causa_llegar previsto gustar_reforzar atención_situación imprevista saludo cordial cesar fiol cortés desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar retraso causado avería vía problema agravar alternativa evidente momento causa llegar previsto gustar reforzar atención situación imprevista saludo cordial cesar fiol cortés desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,23,0.6339358111334414,0.5157707,1
2025-11-03 13:48,05:45:02,172,E,and querer_detallar problema_recientemente tren objeto_sospechoso tren generar_estrés compromiso importante causa_llegar previsto ayuda_implementarar mejora_prevenir problema saludo cordial ángeles barón gómez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren objeto sospechoso tren generar estrés compromiso importante causa llegar previsto ayuda implementarar mejora prevenir problema saludo cordial ángeles barón gómez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,32,0.0531635812311301,0.5082178,1
2025-05-12 12:37,06:25:06,384,E,and contacto_vivir situación complicado reserva_zona silencioso_respetar complicado_depender puntualidad_llegar tiempo consecuencia_perder conexión_transporte ayuda_implementarar mejora_prevenir problema saludo cordial marino trujillo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and contacto vivir situación complicado reserva zona silencioso respetar complicado depender puntualidad llegar tiempo consecuencia perder conexión transporte ayuda implementarar mejora prevenir problema saludo cordial marino trujillo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,1,0.7823576520637802,0.520103,1
2023-05-27 08:10,02:17:16,462,E,and contacto_vivir situación complicado retraso tren esperar conexión generar_estrés compromiso importante provocar_gasto adicional_deber ayuda_implementarar mejora_prevenir problema saludo cordial calixta camacho santiago desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and contacto vivir situación complicado retraso tren esperar conexión generar estrés compromiso importante provocar gasto adicional deber ayuda implementarar mejora prevenir problema saludo cordial calixta camacho santiago desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,1,0.7182425250326143,0.4838645,1
2024-10-24 09:45,03:15:41,470,E,and querer_explicar ocurrir_viaje andén_sucio situación_especialmente problemático_afectar organización terminé_buscar solución_difícil gustar_futuro claridad_rapidez comunicación saludo cordial gracián clavero donoso desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje andén sucio situación especialmente problemático afectar organización terminé buscar solución difícil gustar futuro claridad rapidez comunicación saludo cordial gracián clavero donoso desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0443026476454209,0.5784423,1
2025-01-06 11:41,21:22:40,270,E,and dirijo_describir incidente_ocurrido tren retraso_maquinista disponible generar_estrés compromiso importante causa_llegar previsto_confiar revisen_proceso pasajero acompañado saludo cordial maximiliano francisco_manso_araujo_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren retraso maquinista disponible generar estrés compromiso importante causa llegar previsto confiar revisen proceso pasajero acompañado saludo cordial maximiliano francisco_manso_araujo_además_deseo añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,5,0.7380176318789579,0.47816315,1
2023-10-19 09:21,23:33:16,331,E,and problema viaje_considero necesario_notificar él ventana_sucio inconveniente_serio recibir_información momento causa_llegar previsto_confiar revisen_proceso pasajero acompañado saludo cordial césar gonzalo_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él ventana sucio inconveniente serio recibir información momento causa llegar previsto confiar revisen proceso pasajero acompañado saludo cordial césar gonzalo_además desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.5145780804512272,0.5401035,1
2023-06-22 21:23,19:32:49,258,E,and querer_explicar ocurrir_viaje norma_transporte bicicleta complicado_depender puntualidad_llegar tiempo causa_llegar previsto gustar_reforzar atención_situación imprevista saludo cordial tadeo lago verdugo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje norma transporte bicicleta complicado depender puntualidad llegar tiempo causa llegar previsto gustar reforzar atención situación imprevista saludo cordial tadeo lago verdugo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,27,1.0,0.62957704,0
2025-01-01 15:21,18:55:57,254,E,and escribir_informar suceder_trayecto iluminación_insuficiente complicado_depender puntualidad_llegar tiempo provocar_gasto adicional_deber esperar_sinceramente evitar_volver suceder saludo cordial américo abellar prado desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto iluminación insuficiente complicado depender puntualidad llegar tiempo provocar gasto adicional deber esperar sinceramente evitar volver suceder saludo cordial américo abellar prado desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,10,0.5093027913874804,0.66451,0
2023-09-19 19:53,17:29:16,65,E,and querer_explicar ocurrir_viaje tono_agresivo revisión problema_agravar alternativa_evidente momento provocar_gasto adicional_deber gustar_futuro claridad_rapidez comunicación saludo cordial lilia alegre desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje tono agresivo revisión problema agravar alternativa evidente momento provocar gasto adicional deber gustar futuro claridad rapidez comunicación saludo cordial lilia alegre desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.197052290505127,0.533476,1
2023-11-12 20:43,14:20:42,182,E,and gustar_relatarl situación afectar comunicación incidencia problema_agravar alternativa_evidente momento provocar_gasto adicional_deber gustar_futuro claridad_rapidez comunicación saludo cordial lín palacio porra desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and gustar relatarl situación afectar comunicación incidencia problema agravar alternativa evidente momento provocar gasto adicional deber gustar futuro claridad rapidez comunicación saludo cordial lín palacio porra desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0928814788546526,0.5152018,1
2023-05-20 21:25,21:41:21,416,E,and dirijo_describir incidente_ocurrido tren parada_planificado generar_demoro problema_agravar alternativa_evidente momento reorganizar_cita generar_cambio hora gustar_futuro claridad_rapidez comunicación saludo cordial margaritar cordero silva desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren parada planificado generar demoro problema agravar alternativa evidente momento reorganizar cita generar cambio hora gustar futuro claridad rapidez comunicación saludo cordial margaritar cordero silva desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,5,0.4862114170344427,0.43702993,1
2024-02-14 10:47,08:53:54,62,E,and trayecto_ocurrir considerar importante comunicar objeto_sospechoso tren inconveniente_serio recibir_información momento provocar_gasto adicional_deber ayuda_implementarar mejora_prevenir problema saludo cordial febir torrecilla_cid desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar objeto sospechoso tren inconveniente serio recibir información momento provocar gasto adicional deber ayuda implementarar mejora prevenir problema saludo cordial febir torrecilla_cid desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,53,1.0,0.42610705,1
2024-08-05 21:52,18:24:14,208,E,and dirijo_describir incidente_ocurrido tren aire_acondicionado frío situación_especialmente problemático_afectar organización provocar_gasto adicional_deber esperar_sinceramente evitar_volver suceder saludo cordial trini lópez salamanca desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren aire acondicionado frío situación especialmente problemático afectar organización provocar gasto adicional deber esperar sinceramente evitar volver suceder saludo cordial trini lópez salamanca desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,5,1.0,0.34809542,1
2025-04-03 16:28,15:38:28,446,E,and experimentar_inconveniente viaje desear compartir retraso_minuto pese_informar puntualidad problema_agravar alternativa_evidente momento provocar_gasto adicional_deber esperar_sinceramente evitar_volver suceder saludo cordial terir campoy vigil desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir retraso minuto pese informar puntualidad problema agravar alternativa evidente momento provocar gasto adicional deber esperar sinceramente evitar volver suceder saludo cordial terir campoy vigil desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,0.8521216438335358,0.5087486,1
2024-07-25 17:37,09:01:07,231,E,and escribir_informar suceder_trayecto retraso_causado problema_técnico tren situación_especialmente problemático_afectar organización reorganizar_cita generar_cambio hora_confiar revisen_proceso pasajero acompañado saludo cordial bernardito narváez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and escribir informar suceder trayecto retraso causado problema técnico tren situación especialmente problemático afectar organización reorganizar cita generar cambio hora confiar revisen proceso pasajero acompañado saludo cordial bernardito narváez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,39,1.0,0.540024,1
2025-03-15 11:31,18:38:18,152,E,and problema viaje_considero necesario_notificar él vagón_reservado formar_tren complicado_depender puntualidad_llegar tiempo terminé_buscar solución_difícil gustar_futuro claridad_rapidez comunicación saludo cordial josé mari mayo mariscal desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él vagón reservado formar tren complicado depender puntualidad llegar tiempo terminé buscar solución difícil gustar futuro claridad rapidez comunicación saludo cordial josé mari mayo mariscal desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.4624286072877399,0.6156719,1
2025-07-05 13:18,20:20:43,389,E,and trayecto_ocurrir considerar importante comunicar retraso tren esperar conexión problema_agravar alternativa_evidente momento consecuencia_perder conexión_transporte gustar_futuro claridad_rapidez comunicación saludo cordial xiomara abad corral desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar retraso tren esperar conexión problema agravar alternativa evidente momento consecuencia perder conexión transporte gustar futuro claridad rapidez comunicación saludo cordial xiomara abad corral desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,23,1.0,0.5550739,1
2025-03-01 21:52,08:06:07,79,E,and problema viaje_considero necesario_notificar él duda_viajar mascota complicado_depender puntualidad_llegar tiempo consecuencia_perder conexión_transporte gustar_futuro claridad_rapidez comunicación saludo cordial elisabet aguilero guijarro desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él duda viajar mascota complicado depender puntualidad llegar tiempo consecuencia perder conexión transporte gustar futuro claridad rapidez comunicación saludo cordial elisabet aguilero guijarro desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.4603862810024802,0.5384628,1
2023-12-27 06:39,04:32:12,199,E,and dirijo_describir incidente_ocurrido tren confusión_zona tarifaria problema_agravar alternativa_evidente momento reorganizar_cita generar_cambio hora esperar_sinceramente evitar_volver suceder saludo cordial danilo alcalde desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren confusión zona tarifaria problema agravar alternativa evidente momento reorganizar cita generar cambio hora esperar sinceramente evitar volver suceder saludo cordial danilo alcalde desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,5,0.583392259338845,0.30340195,1
2025-12-25 11:31,08:33:40,333,E,and problema viaje_considero necesario_notificar él andén_sucio complicado_depender puntualidad_llegar tiempo reorganizar_cita generar_cambio hora ayuda_implementarar mejora_prevenir problema saludo cordial marisol sevilla carrasco desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él andén sucio complicado depender puntualidad llegar tiempo reorganizar cita generar cambio hora ayuda implementarar mejora prevenir problema saludo cordial marisol sevilla carrasco desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,0.38893403175452,0.54113173,1
2024-12-09 19:38,23:39:19,388,E,and trayecto_ocurrir considerar importante comunicar retraso_causado problema_técnico tren complicado_depender puntualidad_llegar tiempo causa_llegar previsto gustar_reforzar atención_situación imprevista saludo cordial porfirio ortuño calvet desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar retraso causado problema técnico tren complicado depender puntualidad llegar tiempo causa llegar previsto gustar reforzar atención situación imprevista saludo cordial porfirio ortuño calvet desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,23,0.666378036776776,0.5190154,1
2023-06-02 20:46,12:58:52,76,E,and dirijo_describir incidente_ocurrido tren retraso_minuto pese_informar puntualidad complicado_depender puntualidad_llegar tiempo provocar_gasto adicional_deber esperar_sinceramente evitar_volver suceder saludo cordial raúl aureliano_cobo mesa desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and dirijo describir incidente ocurrido tren retraso minuto pese informar puntualidad complicado depender puntualidad llegar tiempo provocar gasto adicional deber esperar sinceramente evitar volver suceder saludo cordial raúl aureliano_cobo mesa desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,5,0.3772966992469359,0.46351412,1
2025-05-03 15:29,10:31:28,452,E,and querer_explicar ocurrir_viaje comprar_billete fecha_incorrecto complicado_depender puntualidad_llegar tiempo terminé_buscar solución_difícil confío_revisen proceso pasajero acompañado saludo cordial abril piña vilanova desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje comprar billete fecha incorrecto complicado depender puntualidad llegar tiempo terminé buscar solución difícil confío revisen proceso pasajero acompañado saludo cordial abril piña vilanova desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,24,0.2828348761505599,0.6475604,0
2023-08-05 14:07,21:52:09,129,E,and querer_detallar problema_recientemente tren persona_agresivo tren complicado_depender puntualidad_llegar tiempo reorganizar_cita generar_cambio hora ayuda_implementarar mejora_prevenir problema saludo cordial encarnar agullo carbonell desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer detallar problema recientemente tren persona agresivo tren complicado depender puntualidad llegar tiempo reorganizar cita generar cambio hora ayuda implementarar mejora prevenir problema saludo cordial encarnar agullo carbonell desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.0761466713945269,0.53483105,1
2023-08-13 13:30,11:48:58,288,E,and experimentar_inconveniente viaje desear compartir reserva_zona silencioso_respetar generar_estrés compromiso importante reorganizar_cita generar_cambio hora esperar_sinceramente evitar_volver suceder saludo cordial edelmiro moral salvà desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and experimentar inconveniente viaje desear compartir reserva zona silencioso respetar generar estrés compromiso importante reorganizar cita generar cambio hora esperar sinceramente evitar volver suceder saludo cordial edelmiro moral salvà desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,2,0.3446999706946012,0.517082,1
2024-11-19 20:27,06:16:09,97,E,and trayecto_ocurrir considerar importante comunicar retraso_embarque lento_exceso pasajero complicado_depender puntualidad_llegar tiempo reorganizar_cita generar_cambio hora gustar_reforzar atención_situación imprevista saludo cordial adán pedraza goicoecheo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and trayecto ocurrir considerar importante comunicar retraso embarque lento exceso pasajero complicado depender puntualidad llegar tiempo reorganizar cita generar cambio hora gustar reforzar atención situación imprevista saludo cordial adán pedraza goicoecheo desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,23,1.0,0.60791737,1
2025-09-06 12:02,03:53:21,356,E,and querer_explicar ocurrir_viaje calefacción_averiado complicado_depender puntualidad_llegar tiempo consecuencia_perder conexión_transporte confío_revisen proceso pasajero acompañado saludo cordial socorro hernandez jimenez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and querer explicar ocurrir viaje calefacción averiado complicado depender puntualidad llegar tiempo consecuencia perder conexión transporte confío revisen proceso pasajero acompañado saludo cordial socorro hernandez jimenez desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,-1,0.1259716013127232,0.68149006,0
2025-10-18 10:49,07:19:19,364,E,and problema viaje_considero necesario_notificar él confusión_normativa bozal problema_agravar alternativa_evidente momento terminé_buscar solución_difícil confío_revisen proceso pasajero acompañado saludo cordial vinicio david_salvador_cás desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,and problema viaje considero necesario notificar él confusión normativa bozal problema agravar alternativa evidente momento terminé buscar solución difícil confío revisen proceso pasajero acompañado saludo cordial vinicio david_salvador_cás desear añadir experiencia resultar frustrante dejar importante contar comunicación transparente apoyo constante pasajero,0,1.0,0.51155436,1
